# 3D point list
# POINT3D_ID, X, Y, Z, R, G, B, ERROR
39701 9.187757672 -2.640613041 36.540900677 255 255 255 1.0
39702 9.098147872 -3.868260681 39.498792249 255 255 255 1.0
39703 7.450405323 -2.944050708 35.245946549 255 255 255 1.0
39704 -4.775480658 3.111277469 39.973692776 255 255 255 1.0
39705 -24.727158399 1.232485002 64.103062568 255 255 255 1.0
39706 9.258807730 -3.778684274 39.547977000 255 255 255 1.0
39707 -4.468766680 2.985560136 40.064798481 255 255 255 1.0
39708 -2.213400848 -1.178284879 58.791675970 255 255 255 1.0
39709 5.799446416 -2.651915557 34.892600177 255 255 255 1.0
39710 3.711447478 -3.645269942 35.540017713 255 255 255 1.0
39711 -29.468115845 1.823601196 89.022949593 255 255 255 1.0
39712 8.490759337 -2.959999813 35.681550849 255 255 255 1.0
39713 -7.772539402 3.001280068 40.154156102 255 255 255 1.0
39714 -8.379040219 3.080346299 39.528850577 255 255 255 1.0
39715 8.160516892 -3.093574840 35.347859902 255 255 255 1.0
39716 -4.627382756 3.040374967 40.216777963 255 255 255 1.0
39717 3.434512571 -3.563544017 34.788055578 255 255 255 1.0
39718 -22.723402859 2.869423942 74.383291038 255 255 255 1.0
39719 -30.081874915 0.805776363 90.193237297 255 255 255 1.0
39720 -15.988009339 0.338314595 56.272458545 255 255 255 1.0
39721 8.637152374 2.264927269 36.102099385 255 255 255 1.0
39722 2.911170528 -2.974764662 34.631977064 255 255 255 1.0
39723 9.506528753 -2.544637392 36.928561247 255 255 255 1.0
39724 3.367514876 -3.643907804 34.498877205 255 255 255 1.0
39725 9.966550173 -2.561956082 37.683537813 255 255 255 1.0
39726 -26.500038673 1.751943721 59.181064546 255 255 255 1.0
39727 -29.398515805 1.128032235 89.269944446 255 255 255 1.0
39728 -29.595267550 1.607930910 68.228175522 255 255 255 1.0
39729 9.218589144 3.042097798 36.664200966 255 255 255 1.0
39730 8.160308532 -2.821940267 35.376618544 255 255 255 1.0
39731 -21.901226340 0.630572231 84.334040624 255 255 255 1.0
39732 -4.941759786 2.987381146 39.707096781 255 255 255 1.0
39733 10.154627146 -2.330113566 37.748657150 255 255 255 1.0
39734 -30.111713687 2.835020902 89.929671630 255 255 255 1.0
39735 7.872921500 -3.046558325 35.288866947 255 255 255 1.0
39736 0.727027202 -5.178513284 44.477752141 255 255 255 1.0
39737 6.203730462 -3.157860177 36.770168904 255 255 255 1.0
39738 -3.745086767 -6.575425535 49.479615655 255 255 255 1.0
39739 3.488097448 -3.117365786 36.538113569 255 255 255 1.0
39740 7.714992875 -3.146665181 37.546895390 255 255 255 1.0
39741 3.461031509 -6.068796502 41.658531906 255 255 255 1.0
39742 1.185559747 -3.456517260 36.481738212 255 255 255 1.0
39743 3.678864099 -4.790700055 39.326027205 255 255 255 1.0
39744 2.421685028 -4.954701579 39.003531555 255 255 255 1.0
39745 3.460466223 -3.071738330 36.571097994 255 255 255 1.0
39746 3.220064305 -4.578144513 38.759487334 255 255 255 1.0
39747 6.574340655 -3.259503414 36.917743483 255 255 255 1.0
39748 8.137813406 -3.065980526 37.949884376 255 255 255 1.0
39749 2.683713039 -3.485720386 36.161592965 255 255 255 1.0
39750 5.037200858 -3.516640505 38.639698974 255 255 255 1.0
39751 4.691248502 -3.165203731 36.657493120 255 255 255 1.0
39752 6.443706708 -3.214248310 36.891816439 255 255 255 1.0
39753 2.699722779 -3.515263148 36.220841015 255 255 255 1.0
39754 3.148790990 3.488726269 35.585185009 255 255 255 1.0
39755 3.408927864 -3.436341227 36.351172392 255 255 255 1.0
39756 7.520216601 -3.066385476 37.046477094 255 255 255 1.0
39757 3.400446256 -4.186709994 38.183111662 255 255 255 1.0
39758 3.345674901 -5.076913939 39.925966918 255 255 255 1.0
39759 6.377906202 -3.447164670 37.037976784 255 255 255 1.0
39760 6.274357304 -3.373180119 37.014579764 255 255 255 1.0
39761 0.702360311 -3.527873919 36.816183230 255 255 255 1.0
39762 8.853102640 3.317682255 39.465999354 255 255 255 1.0
39763 -25.621299904 -12.331250821 55.569189059 255 255 255 1.0
39764 4.674451336 -3.336126224 36.853671598 255 255 255 1.0
39765 4.083419220 -3.496499988 37.839322870 255 255 255 1.0
39766 4.906310768 -4.973549571 40.028293323 255 255 255 1.0
39767 -45.168745466 2.295909615 120.727231669 255 255 255 1.0
39768 3.034388995 -3.335759481 36.237728054 255 255 255 1.0
39769 3.035997288 -3.386338824 36.276588808 255 255 255 1.0
39770 2.574360040 -1.959662645 38.488223920 255 255 255 1.0
39771 7.506393725 -3.664474430 37.125505741 255 255 255 1.0
39772 2.430552223 -4.481266139 38.003168302 255 255 255 1.0
39773 3.419436071 -4.485769425 38.719988455 255 255 255 1.0
39774 2.459114114 -1.935119989 38.252255464 255 255 255 1.0
39775 5.525479360 -2.756091097 38.811206566 255 255 255 1.0
39776 1.664454923 -3.635545956 36.064305550 255 255 255 1.0
39777 -43.724248873 2.745097481 82.374809630 255 255 255 1.0
39778 1.994575832 3.283589304 38.028443136 255 255 255 1.0
39779 4.109623028 -7.745097447 43.584029267 255 255 255 1.0
39780 -25.368130565 -5.180447330 55.808190840 255 255 255 1.0
39781 3.570608215 -4.831427115 39.293591754 255 255 255 1.0
39782 3.614507446 3.212847771 37.022381714 255 255 255 1.0
39783 -44.538898827 1.624001707 121.236188444 255 255 255 1.0
39784 -28.344014958 -8.752734596 58.611649104 255 255 255 1.0
39785 8.881718440 -2.829495362 39.255761574 255 255 255 1.0
39786 -2.298612876 2.103107193 39.995096785 255 255 255 1.0
39787 8.667707064 -4.215813449 41.648806509 255 255 255 1.0
39788 2.551876079 -4.431010688 38.008088314 255 255 255 1.0
39789 7.645553333 -3.135832579 37.353836704 255 255 255 1.0
39790 1.688865815 -3.420837615 36.434689389 255 255 255 1.0
39791 2.578505819 3.223548516 37.891201721 255 255 255 1.0
39792 5.752691824 -5.682850962 42.456103407 255 255 255 1.0
39793 -0.103764196 3.415810506 43.455733302 255 255 255 1.0
39794 1.739089416 3.155326261 35.981103540 255 255 255 1.0
39795 6.815175598 -5.400748290 42.546689700 255 255 255 1.0
39796 3.059795316 -3.574236916 36.672182913 255 255 255 1.0
39797 2.842913720 -3.340717109 36.214327019 255 255 255 1.0
39798 1.101132708 -3.373224378 36.607828334 255 255 255 1.0
39799 -44.064141182 3.969454350 120.637299404 255 255 255 1.0
39800 3.814660140 -6.093862128 41.751885422 255 255 255 1.0
39801 6.622154534 -3.402781289 37.047478284 255 255 255 1.0
39802 3.428194678 -3.465928283 36.327730518 255 255 255 1.0
39803 -51.284789777 4.477392145 133.799515045 255 255 255 1.0
39804 3.001495919 -3.347163242 36.338146850 255 255 255 1.0
39805 8.615247125 -2.741124532 38.676010583 255 255 255 1.0
39806 -47.242275863 1.300292841 119.958888918 255 255 255 1.0
39807 2.066520337 -3.616451109 36.245673257 255 255 255 1.0
39808 -11.641749225 2.121441979 83.374217037 255 255 255 1.0
39809 8.082621520 -4.187640619 41.147821553 255 255 255 1.0
39810 6.553912444 -5.345546755 42.282539710 255 255 255 1.0
39811 2.611654013 -3.221701583 36.338863677 255 255 255 1.0
39812 1.984380395 -3.970427063 36.366553611 255 255 255 1.0
39813 4.301573176 -3.009986931 36.646217098 255 255 255 1.0
39814 8.601232049 -2.805156232 38.957804575 255 255 255 1.0
39815 -1.227279309 -3.039957202 39.721577827 255 255 255 1.0
39816 9.069215283 3.248531793 38.918687138 255 255 255 1.0
39817 -8.799815031 3.751579188 41.809721671 255 255 255 1.0
39818 4.575904013 -5.150617721 40.233027194 255 255 255 1.0
39819 3.270260812 -5.510731361 40.321288319 255 255 255 1.0
39820 5.049625853 -3.061899486 36.504148761 255 255 255 1.0
39821 -38.705725894 3.439915269 114.594933232 255 255 255 1.0
39822 -23.283407234 -13.124791367 53.418881110 255 255 255 1.0
39823 -36.017320107 1.466437594 77.760624490 255 255 255 1.0
39824 5.692586727 -3.339549210 37.125549597 255 255 255 1.0
39825 -24.271115353 -9.324268864 53.978964556 255 255 255 1.0
39826 1.979365267 -3.532878508 36.028975583 255 255 255 1.0
39827 3.288929222 -5.351858270 40.235649406 255 255 255 1.0
39828 1.886560655 -4.048689214 36.304189598 255 255 255 1.0
39829 8.258815056 3.184106436 37.945075965 255 255 255 1.0
39830 -33.899308063 1.660455318 67.800345188 255 255 255 1.0
39831 2.497222420 -3.441988817 36.164899246 255 255 255 1.0
39832 1.751853529 -3.424110650 36.119536739 255 255 255 1.0
39833 2.253176427 3.230421714 37.719792027 255 255 255 1.0
39834 9.413511357 3.309235875 39.203975087 255 255 255 1.0
39835 4.095726358 -6.335220604 42.204789611 255 255 255 1.0
39836 3.091121093 -5.264949066 39.734126428 255 255 255 1.0
39837 3.066367056 -3.340435328 36.146299852 255 255 255 1.0
39838 4.215615276 -7.170809117 42.924516266 255 255 255 1.0
39839 4.655331577 -4.704479255 39.288227756 255 255 255 1.0
39840 3.372545392 -5.465494436 40.415509618 255 255 255 1.0
39841 6.827616099 -4.938352284 41.764065128 255 255 255 1.0
39842 -24.704554890 -0.118505835 67.090164386 255 255 255 1.0
39843 8.576680529 -2.965646760 38.383166775 255 255 255 1.0
39844 9.127918495 3.030986736 38.903352136 255 255 255 1.0
39845 5.844603529 -3.128694058 36.717700257 255 255 255 1.0
39846 4.302980267 -3.158959601 36.575073367 255 255 255 1.0
39847 6.166744651 3.107815046 36.767604349 255 255 255 1.0
39848 4.754694488 -3.404315218 38.645394653 255 255 255 1.0
39849 3.411411205 -3.932502903 37.407114727 255 255 255 1.0
39850 7.451381626 -3.726849076 37.029787853 255 255 255 1.0
39851 -30.140280483 1.465294388 104.201910335 255 255 255 1.0
39852 3.393980040 -3.249984319 36.470741020 255 255 255 1.0
39853 -28.155552770 -8.507235775 58.848349253 255 255 255 1.0
39854 2.591192193 -3.475685910 36.217833808 255 255 255 1.0
39855 5.908230880 -3.325946102 37.008335258 255 255 255 1.0
39856 5.139254661 -6.206436688 42.525892529 255 255 255 1.0
39857 -43.792279862 2.078429826 117.968949884 255 255 255 1.0
39858 -45.877840562 0.870175628 121.187836886 255 255 255 1.0
39859 7.529119620 -3.650235123 37.426202669 255 255 255 1.0
39860 1.426826487 -3.484174108 36.347473973 255 255 255 1.0
39861 6.155061301 -1.669411886 38.728056241 255 255 255 1.0
39862 3.798896309 -3.505338677 36.501313612 255 255 255 1.0
39863 -4.734353431 -1.430117481 66.622741304 255 255 255 1.0
39864 -2.025554098 -3.452050702 38.757256262 255 255 255 1.0
39865 -0.192008067 -0.971315689 40.437599608 255 255 255 1.0
39866 5.708609168 -3.372762395 36.845511327 255 255 255 1.0
39867 8.576739530 -4.126304989 41.333594012 255 255 255 1.0
39868 -22.511343353 -8.736983786 55.591107103 255 255 255 1.0
39869 -25.294930226 -10.100951581 55.419629007 255 255 255 1.0
39870 -23.105706706 -10.431819789 55.233589240 255 255 255 1.0
39871 2.961891922 -3.612944713 36.342866592 255 255 255 1.0
39872 -38.447326117 2.503198029 70.672516969 255 255 255 1.0
39873 8.744106363 -1.550633741 41.677796863 255 255 255 1.0
39874 6.188802854 -1.866972067 39.106258904 255 255 255 1.0
39875 7.414947966 -3.724400493 37.538556148 255 255 255 1.0
39876 -8.617952255 3.060445582 42.773677005 255 255 255 1.0
39877 9.122435293 3.050850030 39.003140340 255 255 255 1.0
39878 4.724243790 -3.195407257 36.624708900 255 255 255 1.0
39879 2.748867645 -5.031835699 39.596071657 255 255 255 1.0
39880 3.622475884 3.301612118 36.062744825 255 255 255 1.0
39881 3.030331812 -3.418872911 36.273242091 255 255 255 1.0
39882 -43.774143513 2.001773347 120.020294915 255 255 255 1.0
39883 6.481089877 -5.021375073 41.554558214 255 255 255 1.0
39884 3.301956607 -5.570953483 40.464491303 255 255 255 1.0
39885 -1.105589946 -3.231905035 38.181828230 255 255 255 1.0
39886 6.478461464 -3.333839408 36.829223820 255 255 255 1.0
39887 7.202741208 -3.850291469 37.191064422 255 255 255 1.0
39888 7.551174690 -3.595617067 36.969525039 255 255 255 1.0
39889 -11.904614492 2.370380116 85.508888581 255 255 255 1.0
39890 3.726507987 -3.192405827 36.758614379 255 255 255 1.0
39891 -33.698482340 0.916455732 66.978306559 255 255 255 1.0
39892 4.380766862 -3.313924621 36.561905044 255 255 255 1.0
39893 3.303923252 -2.510818753 38.730942787 255 255 255 1.0
39894 7.210497288 3.351195823 36.771466451 255 255 255 1.0
39895 9.397349374 -2.804645503 39.276082442 255 255 255 1.0
39896 3.146300171 3.211573446 35.909968964 255 255 255 1.0
39897 5.577850353 -3.161708760 36.680181587 255 255 255 1.0
39898 3.151345400 3.468591485 35.984311437 255 255 255 1.0
39899 4.802320926 -3.268829991 36.712802661 255 255 255 1.0
39900 3.089412800 -3.953031572 37.238800134 255 255 255 1.0
39901 8.399848913 -4.439745932 41.771620648 255 255 255 1.0
39902 -5.154960242 -1.894313052 66.933598966 255 255 255 1.0
39903 -33.344018854 1.764017673 74.845147174 255 255 255 1.0
39904 8.593858045 -2.981224801 38.361220982 255 255 255 1.0
39905 -12.701573898 4.234364700 84.676261726 255 255 255 1.0
39906 -26.919674684 -1.563677556 55.738609393 255 255 255 1.0
39907 -8.223754822 3.328595361 41.838155710 255 255 255 1.0
39908 2.833669468 3.559136918 35.720548620 255 255 255 1.0
39909 5.654406596 -3.179983374 36.815433247 255 255 255 1.0
39910 -23.577347665 -9.893303689 56.376948111 255 255 255 1.0
39911 3.594768555 -5.669035591 40.669809602 255 255 255 1.0
39912 8.259972343 -3.092476487 37.639747293 255 255 255 1.0
39913 8.705883846 3.236131854 38.617249843 255 255 255 1.0
39914 2.923489458 -4.796053292 38.703906721 255 255 255 1.0
39915 3.785166303 -3.037188094 36.671942489 255 255 255 1.0
39916 8.638665623 2.449121591 38.399871798 255 255 255 1.0
39917 -1.128389639 -3.065663118 38.342812825 255 255 255 1.0
39918 -7.909867614 3.440834075 42.424788233 255 255 255 1.0
39919 3.826439780 -3.187254641 36.542706803 255 255 255 1.0
39920 2.617714308 -3.262119906 36.305742024 255 255 255 1.0
39921 -35.691267798 1.932722223 67.265520338 255 255 255 1.0
39922 5.139305514 -2.971869548 36.852198452 255 255 255 1.0
39923 6.711315804 -3.207795395 36.685274008 255 255 255 1.0
39924 -49.830955824 2.767220862 77.686092149 255 255 255 1.0
39925 -28.124497725 -8.882039461 58.107734276 255 255 255 1.0
39926 7.500526823 2.281555423 37.139758735 255 255 255 1.0
39927 9.061474694 2.934771555 38.905614443 255 255 255 1.0
39928 8.724106808 2.491442837 38.333359157 255 255 255 1.0
39929 -28.202451522 -8.562311057 58.525596911 255 255 255 1.0
39930 -27.998015363 -8.301585504 58.635884251 255 255 255 1.0
39931 -3.826302119 -2.455447521 66.788299300 255 255 255 1.0
39932 3.919933120 -6.262974457 42.104337192 255 255 255 1.0
39933 -7.304195918 3.276611135 43.030615083 255 255 255 1.0
39934 2.475026883 -4.504836671 37.869839267 255 255 255 1.0
39935 -83.999636279 -17.512477050 139.127819453 255 255 255 1.0
39936 3.357784446 3.289793222 35.978346543 255 255 255 1.0
39937 3.102224846 -3.696843551 36.624314408 255 255 255 1.0
39938 -12.510306273 4.308207723 84.759540435 255 255 255 1.0
39939 -46.007689847 0.733650637 121.767102459 255 255 255 1.0
39940 7.522870775 -3.627287950 36.997574280 255 255 255 1.0
39941 -6.976362792 3.369132018 43.315465833 255 255 255 1.0
39942 4.189359808 -7.121958150 43.525777249 255 255 255 1.0
39943 4.025757074 -7.652302710 43.416153895 255 255 255 1.0
39944 -38.753465240 1.520521934 114.471721138 255 255 255 1.0
39945 8.985712428 3.481459133 38.705259420 255 255 255 1.0
39946 3.983303471 -7.551339951 43.096170603 255 255 255 1.0
39947 -26.249064136 -9.988885910 62.056089825 255 255 255 1.0
39948 -47.205600318 2.653939404 86.343983189 255 255 255 1.0
39949 3.962070677 -6.269232385 42.064568863 255 255 255 1.0
39950 8.100828405 2.867558595 37.787608379 255 255 255 1.0
39951 3.577896309 3.243530718 36.019474490 255 255 255 1.0
39952 1.882416216 -3.950047604 36.213222057 255 255 255 1.0
39953 -33.150559453 2.773938436 78.496849198 255 255 255 1.0
39954 6.887682114 3.098506456 36.772542423 255 255 255 1.0
39955 -25.905257551 -9.630190461 60.183795011 255 255 255 1.0
39956 8.889755923 -4.181370919 41.535559735 255 255 255 1.0
39957 4.869186090 -6.208651259 42.762639091 255 255 255 1.0
39958 2.464346446 -3.512253196 36.442359903 255 255 255 1.0
39959 7.539116887 -3.814465443 36.898797562 255 255 255 1.0
39960 -45.816731726 5.190707797 120.778082470 255 255 255 1.0
39961 -43.288833310 2.605471851 81.902901298 255 255 255 1.0
39962 7.824879966 -3.392079270 37.333691560 255 255 255 1.0
39963 -42.222441838 2.129543988 81.955589027 255 255 255 1.0
39964 -22.014230001 -8.075110770 54.996599621 255 255 255 1.0
39965 2.611064897 -3.777017780 36.646189676 255 255 255 1.0
39966 7.804003852 -3.375789939 37.336579814 255 255 255 1.0
39967 5.134136736 -3.142716858 36.647845410 255 255 255 1.0
39968 9.411956755 -2.708596278 39.236064408 255 255 255 1.0
39969 8.948896974 3.241662025 38.658618731 255 255 255 1.0
39970 2.600848533 -4.676994236 39.387806750 255 255 255 1.0
39971 2.914419381 -4.779669819 39.928248908 255 255 255 1.0
39972 1.285884326 -3.873620142 38.007616778 255 255 255 1.0
39973 2.947679208 3.436952249 36.551876312 255 255 255 1.0
39974 -8.202379249 3.435518179 44.505369448 255 255 255 1.0
39975 -1.541105911 -16.647575618 87.806957612 255 255 255 1.0
39976 4.578573685 -4.483213830 39.172253413 255 255 255 1.0
39977 3.914978008 -4.615339129 39.264895518 255 255 255 1.0
39978 5.754472740 -3.234745075 37.216156003 255 255 255 1.0
39979 3.440631871 -4.323432447 38.638063366 255 255 255 1.0
39980 -2.163860923 -5.471845975 44.154112291 255 255 255 1.0
39981 2.842891499 -5.738273339 40.751112677 255 255 255 1.0
39982 8.837700879 -3.003109219 40.404834618 255 255 255 1.0
39983 -2.690466687 -3.244891803 39.768473431 255 255 255 1.0
39984 9.661725513 -2.714007658 40.545836116 255 255 255 1.0
39985 4.398291021 -4.249776957 44.280914105 255 255 255 1.0
39986 8.935016905 3.782633536 41.337320053 255 255 255 1.0
39987 9.761885054 -2.876453625 40.499179978 255 255 255 1.0
39988 4.949580274 -3.185596387 37.226988046 255 255 255 1.0
39989 -8.583132134 3.649638135 44.085301489 255 255 255 1.0
39990 3.118753681 -3.253932530 36.650302620 255 255 255 1.0
39991 1.469106636 -4.523194472 37.609587584 255 255 255 1.0
39992 -52.518221087 5.067496155 135.536000299 255 255 255 1.0
39993 4.816019005 -3.194898465 37.186838016 255 255 255 1.0
39994 -5.094414418 -8.194389900 52.013274211 255 255 255 1.0
39995 2.239582967 -3.543055865 36.642706651 255 255 255 1.0
39996 6.181936969 -2.607240614 39.188450537 255 255 255 1.0
39997 -26.160505128 -12.435621494 58.356299021 255 255 255 1.0
39998 2.672324381 -3.300324698 36.850340446 255 255 255 1.0
39999 -4.990127250 4.536603352 40.423927989 255 255 255 1.0
40000 7.792677043 -3.382907023 38.030501144 255 255 255 1.0
40001 -1.454099322 -17.771913873 89.334683694 255 255 255 1.0
40002 8.533593145 -2.939783080 39.162119427 255 255 255 1.0
40003 -29.396844788 -10.165289658 64.918997847 255 255 255 1.0
40004 1.777238213 3.548557456 40.918479222 255 255 255 1.0
40005 2.396213013 3.200747143 38.910173445 255 255 255 1.0
40006 6.112741072 -2.996002230 38.261241124 255 255 255 1.0
40007 5.765240524 -3.277071574 37.331177554 255 255 255 1.0
40008 3.449813431 3.430767184 36.603389538 255 255 255 1.0
40009 -3.080239681 3.622983481 39.547786170 255 255 255 1.0
40010 2.377538174 -3.430734891 36.767839019 255 255 255 1.0
40011 3.516382766 -6.256191277 42.480373243 255 255 255 1.0
40012 3.400612001 -3.406082821 36.835853043 255 255 255 1.0
40013 7.081166338 -3.526317027 38.671388546 255 255 255 1.0
40014 4.352642719 -3.293928840 37.060315193 255 255 255 1.0
40015 1.285356018 2.008190981 36.546324253 255 255 255 1.0
40016 5.536221645 -5.905824703 43.249785038 255 255 255 1.0
40017 2.360906801 -1.952859111 38.811977906 255 255 255 1.0
40018 9.509800310 -2.995973969 40.159289639 255 255 255 1.0
40019 4.988405393 -3.366429461 37.158484148 255 255 255 1.0
40020 6.637474205 -5.309204279 42.902482875 255 255 255 1.0
40021 2.305763960 3.362864208 37.285476696 255 255 255 1.0
40022 -26.098511280 -7.422206521 59.824846229 255 255 255 1.0
40023 -38.904102066 0.082027544 72.453934284 255 255 255 1.0
40024 -38.827852331 1.341096625 124.494838096 255 255 255 1.0
40025 0.760734501 -3.744034454 36.909247446 255 255 255 1.0
40026 -2.686540004 -3.233938159 39.892561576 255 255 255 1.0
40027 5.301032312 -3.204402279 37.160560720 255 255 255 1.0
40028 8.100475764 2.892826407 38.841510419 255 255 255 1.0
40029 3.367985703 -3.557504329 36.905676552 255 255 255 1.0
40030 5.932187367 -3.514524906 37.246914623 255 255 255 1.0
40031 2.761102586 -4.491305674 38.459255701 255 255 255 1.0
40032 4.322017630 -3.260634695 36.947573680 255 255 255 1.0
40033 3.857087734 -7.668048415 43.784867793 255 255 255 1.0
40034 6.966665772 -5.371601401 42.712219841 255 255 255 1.0
40035 8.246113985 3.384699467 39.215502301 255 255 255 1.0
40036 8.174348127 -3.103088182 38.947285547 255 255 255 1.0
40037 -60.535937441 2.275159589 169.270786360 255 255 255 1.0
40038 1.295911781 3.014161150 36.427848383 255 255 255 1.0
40039 -3.073049378 2.050990088 67.858030956 255 255 255 1.0
40040 6.357993042 -3.607314955 37.206585425 255 255 255 1.0
40041 -8.951821947 3.568853936 43.648646319 255 255 255 1.0
40042 3.574847355 3.414861005 36.672487045 255 255 255 1.0
40043 1.415210927 -3.442635713 36.657217789 255 255 255 1.0
40044 9.468611760 3.185367302 40.576758469 255 255 255 1.0
40045 6.780161249 3.485100523 38.284693139 255 255 255 1.0
40046 -9.020895737 3.263279035 43.153654543 255 255 255 1.0
40047 -24.503462960 -9.048812878 57.193979238 255 255 255 1.0
40048 5.716708113 3.386372735 37.023293903 255 255 255 1.0
40049 -49.803200401 5.319527879 133.012047998 255 255 255 1.0
40050 2.094511593 -3.820008547 36.510633530 255 255 255 1.0
40051 2.006226376 -4.032222290 37.172858761 255 255 255 1.0
40052 2.885534139 3.565443209 36.524707902 255 255 255 1.0
40053 7.334931441 -3.662089786 37.457910796 255 255 255 1.0
40054 1.686244234 3.633035719 43.371253579 255 255 255 1.0
40055 -29.764647851 -10.599336652 64.746537469 255 255 255 1.0
40056 8.613825562 -3.034417123 39.284333758 255 255 255 1.0
40057 2.901910052 3.530163718 36.468576936 255 255 255 1.0
40058 1.707926606 3.306909061 38.426109091 255 255 255 1.0
40059 9.284536803 -3.091293874 41.369300840 255 255 255 1.0
40060 1.982911883 -3.545377260 36.552076450 255 255 255 1.0
40061 3.309632973 -4.109293155 38.088383657 255 255 255 1.0
40062 5.490338190 -1.902114620 40.984761450 255 255 255 1.0
40063 2.509735630 -3.829900226 36.609630692 255 255 255 1.0
40064 2.637255978 -5.189382357 39.880957281 255 255 255 1.0
40065 8.884917264 -2.945010289 39.699130052 255 255 255 1.0
40066 8.124467928 2.791059990 38.917874050 255 255 255 1.0
40067 2.282978575 1.017511941 38.882511436 255 255 255 1.0
40068 -39.850725199 1.305490248 122.300613060 255 255 255 1.0
40069 7.348590550 -3.534075911 37.582533373 255 255 255 1.0
40070 9.832302429 -2.860481000 40.519054819 255 255 255 1.0
40071 2.090534911 3.288630775 38.363288756 255 255 255 1.0
40072 -27.238590770 -8.026308743 66.132039133 255 255 255 1.0
40073 -38.967480029 1.335523048 124.025728523 255 255 255 1.0
40074 -26.534468872 -3.859209765 58.930803228 255 255 255 1.0
40075 9.818709189 -2.892403276 40.570180959 255 255 255 1.0
40076 9.654708067 -2.771501696 40.629217485 255 255 255 1.0
40077 -40.648928225 2.286269951 72.550848582 255 255 255 1.0
40078 3.549983643 -3.378364337 36.937822196 255 255 255 1.0
40079 9.550885579 -3.113120975 40.170179225 255 255 255 1.0
40080 9.326860294 -2.944695947 39.959624988 255 255 255 1.0
40081 7.166518792 -3.597320509 37.322830979 255 255 255 1.0
40082 -1.048873569 -17.641276663 88.256616834 255 255 255 1.0
40083 5.139738294 -6.086916700 43.264145026 255 255 255 1.0
40084 2.396613892 -3.792672077 36.581320303 255 255 255 1.0
40085 0.080904400 3.172813479 37.392062779 255 255 255 1.0
40086 6.355564090 -3.712839712 38.202367721 255 255 255 1.0
40087 -58.180064096 2.090226882 161.342811576 255 255 255 1.0
40088 9.440487530 -2.857063790 40.231674895 255 255 255 1.0
40089 3.991933678 -7.699168565 43.793332854 255 255 255 1.0
40090 -5.474149335 -1.349903603 72.226304096 255 255 255 1.0
40091 -8.853564800 3.489719298 43.622853605 255 255 255 1.0
40092 -38.054540711 1.199316443 122.756784878 255 255 255 1.0
40093 -49.678694748 1.755206882 89.732296318 255 255 255 1.0
40094 2.952325712 3.527355291 36.525267326 255 255 255 1.0
40095 6.673919427 -3.514131293 37.340472098 255 255 255 1.0
40096 -25.468075789 0.092934470 68.743383065 255 255 255 1.0
40097 -38.433967917 0.265573945 72.266351532 255 255 255 1.0
40098 -49.955687035 5.451163546 134.309102741 255 255 255 1.0
40099 8.215118801 -3.432823704 40.657003606 255 255 255 1.0
40100 9.488748593 -2.973320925 40.126138945 255 255 255 1.0
40101 7.763055632 3.250473322 38.558555837 255 255 255 1.0
40102 -30.012757691 -10.867502075 65.327167231 255 255 255 1.0
40103 1.217477988 2.124145455 36.729696593 255 255 255 1.0
40104 4.949721121 -3.537347184 38.080004388 255 255 255 1.0
40105 7.406656503 -4.911120846 42.662123954 255 255 255 1.0
40106 3.139454533 -3.453084448 36.766095321 255 255 255 1.0
40107 -40.322881446 1.441265773 124.041874739 255 255 255 1.0
40108 2.732055589 3.357047139 36.484549754 255 255 255 1.0
40109 2.532001782 -5.051503794 39.629344316 255 255 255 1.0
40110 5.983476757 -3.616415486 37.500251546 255 255 255 1.0
40111 -8.958883915 3.318107467 43.249109560 255 255 255 1.0
40112 2.656495470 3.384595545 36.458705394 255 255 255 1.0
40113 3.515355312 -6.066454410 42.387525642 255 255 255 1.0
40114 6.689088420 -3.453435573 37.376863111 255 255 255 1.0
40115 -25.373934427 -8.481429875 58.363896164 255 255 255 1.0
40116 -85.450101627 6.857958257 215.623060935 255 255 255 1.0
40117 0.276220548 2.241219319 37.175306975 255 255 255 1.0
40118 9.634299710 -3.107355475 40.326123143 255 255 255 1.0
40119 7.159748834 -3.665794060 37.310695718 255 255 255 1.0
40120 -11.588131054 -4.240769938 70.154412781 255 255 255 1.0
40121 -39.397296086 0.037418229 72.762954818 255 255 255 1.0
40122 2.331537077 -4.289169314 37.846776665 255 255 255 1.0
40123 7.305006964 -3.349588679 37.884890370 255 255 255 1.0
40124 8.916932603 2.932863859 39.674230462 255 255 255 1.0
40125 8.102796557 -3.349515902 38.699400130 255 255 255 1.0
40126 2.067262975 2.872510561 38.555117980 255 255 255 1.0
40127 -35.221521557 -1.312357598 83.632422509 255 255 255 1.0
40128 2.334524409 3.306921980 38.669809913 255 255 255 1.0
40129 9.506168558 -2.884394595 40.256716886 255 255 255 1.0
40130 -55.902508824 5.805973116 151.527319584 255 255 255 1.0
40131 -54.074069063 5.546294943 139.627074528 255 255 255 1.0
40132 6.673265439 2.655647442 37.545340408 255 255 255 1.0
40133 -31.002974610 0.006270505 75.810838709 255 255 255 1.0
40134 -24.806439359 -9.275812345 57.664713978 255 255 255 1.0
40135 5.654322890 -5.818732782 43.133765900 255 255 255 1.0
40136 -41.534350269 0.897723437 122.158071451 255 255 255 1.0
